
r e
	SELECTED: ('b i l l i a r d', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b e h a v i
	SELECTED: ('b e h a v i', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b e a n
	SELECTED: ('b e a n', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b a t h
	SELECTED: ('b a t h', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b a n k r
	SELECTED: ('b a n k r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

b a l l e t
	SELECTED: ('b a l l e t', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

a r m o u r
	SELECTED: ('a r m o u r', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

a n y
	SELECTED: ('a n y', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

a g e
	SELECTED: ('a g e', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

B
	SELECTED: ('B', None), score: 4, other:NO PARSING AVAILABLE
	OTHER:

y u l e
	SELECTED: ('y u l e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

w r i t i n g
	SELECTED: ('w r i t i n g', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

w i l l o w
	SELECTED: ('w i l l o w', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

w h o
	SELECTED: ('w h o', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

w h a t
	SELECTED: ('w h a t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

w e s t
	SELECTED: ('w e s t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

w a y
	SELECTED: ('w a y', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t r a p
	SELECTED: ('t r a p', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t i p
	SELECTED: ('t i p', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t h o r o u g h
	SELECTED: ('t h o r o u g h', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t h i r d r
	SELECTED: ('t h i r d r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t h e r m o
	SELECTED: ('t h e r m o', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

t h e r e
	SELECTED: ('t h e r e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s y n c h r o
	SELECTED: ('s y n c h r o', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s t r a w
	SELECTED: ('s t r a w', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s t r a i g h t
	SELECTED: ('s t r a i g h t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s t e r e o
	SELECTED: ('s t e r e o', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s q u a r e
	SELECTED: ('s q u a r e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s o y
	SELECTED: ('s o y', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s o u '
	SELECTED: ("s o u '", None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s n a k e
	SELECTED: ('s n a k e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s l e e p i n g
	SELECTED: ('s l e e p i n g', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s l a v e
	SELECTED: ('s l a v e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s e c o n d r
	SELECTED: ('s e c o n d r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s a x o p h o n i s t s
	SELECTED: ('s a x o p h o n i s t s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s a x o p h o n i s t
	SELECTED: ('s a x o p h o n i s t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s a x o p h o n e s
	SELECTED: ('s a x o p h o n e s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

s a x o p h o n e
	SELECTED: ('s a x o p h o n e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

r o u n d
	SELECTED: ('r o u n d', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

r e a d i n g
	SELECTED: ('r e a d i n g', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

r a w
	SELECTED: ('r a w', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

q u a d r
	SELECTED: ('q u a d r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

p r a i s e
	SELECTED: ('p r a i s e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

p o l y
	SELECTED: ('p o l y', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

p o c k
	SELECTED: ('p o c k', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

p l a t e
	SELECTED: ('p l a t e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

p i g g y
	SELECTED: ('p i g g y', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

p i g e o n
	SELECTED: ('p i g e o n', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

o u t o f
	SELECTED: ('o u t o f', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

o s t e o
	SELECTED: ('o s t e o', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

o l d
	SELECTED: ('o l d', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

o a t
	SELECTED: ('o a t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

n e e d l e
	SELECTED: ('n e e d l e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

m o t h e r
	SELECTED: ('m o t h e r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

m i n d
	SELECTED: ('m i n d', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

m i n c e
	SELECTED: ('m i n c e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

m e a l y
	SELECTED: ('m e a l y', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

m a k e
	SELECTED: ('m a k e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l o v i n g
	SELECTED: ('l o v i n g', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l o n g e s t
	SELECTED: ('l o n g e s t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l o n g e r
	SELECTED: ('l o n g e r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l i n e
	SELECTED: ('l i n e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l e n g t h
	SELECTED: ('l e n g t h', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l e g
	SELECTED: ('l e g', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l e a t h e r
	SELECTED: ('l e a t h e r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l e a p
	SELECTED: ('l e a p', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l a n t e r n
	SELECTED: ('l a n t e r n', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

l a m b
	SELECTED: ('l a m b', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

k n i g h t
	SELECTED: ('k n i g h t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

j a m
	SELECTED: ('j a m', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

h u n d r e d
	SELECTED: ('h u n d r e d', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

h i n d
	SELECTED: ('h i n d', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

h e a v y
	SELECTED: ('h e a v y', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

h a v e
	SELECTED: ('h a v e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

h a n g
	SELECTED: ('h a n g', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

h a n
	SELECTED: ('h a n', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

g r a s s
	SELECTED: ('g r a s s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

g o o s e
	SELECTED: ('g o o s e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

f o r t
	SELECTED: ('f o r t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

f o o l
	SELECTED: ('f o o l', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

f o l k
	SELECTED: ('f o l k', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

f e l l o w
	SELECTED: ('f e l l o w', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

e x t r a
	SELECTED: ('e x t r a', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

e v e r y
	SELECTED: ('e v e r y', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

e v e r
	SELECTED: ('e v e r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

e v e n
	SELECTED: ('e v e n', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

e q u i
	SELECTED: ('e q u i', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

e d g e
	SELECTED: ('e d g e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

e a s t
	SELECTED: ('e a s t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

e a r p h o n e s
	SELECTED: ('e a r p h o n e s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

d y e
	SELECTED: ('d y e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

d r e a m
	SELECTED: ('d r e a m', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

d o n ' t
	SELECTED: ("d o n ' t", None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

d i r t
	SELECTED: ('d i r t', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

c u m u l o
	SELECTED: ('c u m u l o', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

c o n t r a
	SELECTED: ('c o n t r a', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

c o l o u r
	SELECTED: ('c o l o u r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

c h i n a
	SELECTED: ('c h i n a', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

c h i l d
	SELECTED: ('c h i l d', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

c h i c k e n
	SELECTED: ('c h i c k e n', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

c h e e s e
	SELECTED: ('c h e e s e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

c h a r
	SELECTED: ('c h a r', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

c a r t r i d g e
	SELECTED: ('c a r t r i d g e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

b o r e
	SELECTED: ('b o r e', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

b e e f
	SELECTED: ('b e e f', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

b e a u t y
	SELECTED: ('b e a u t y', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

b e a c h
	SELECTED: ('b e a c h', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

P
	SELECTED: ('P', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

I
	SELECTED: ('I', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

D
	SELECTED: ('D', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

C h r i s t m a s
	SELECTED: ('C h r i s t m a s', None), score: 3, other:NO PARSING AVAILABLE
	OTHER:

y o u ' l l
	SELECTED: ("y o u ' l l", None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

y e w
	SELECTED: ('y e w', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

y e l l o w
	SELECTED: ('y e l l o w', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

y e a r
	SELECTED: ('y e a r', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

y a c h t
	SELECTED: ('y a c h t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

y
	SELECTED: ('y', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w r i s t
	SELECTED: ('w r i s t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w o r s t o f f
	SELECTED: ('w o r s t o f f', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w o r s e o f f
	SELECTED: ('w o r s e o f f', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w o r s e
	SELECTED: ('w o r s e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w o r m g e a r s
	SELECTED: ('w o r m g e a r s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w o o d w o r m s
	SELECTED: ('w o o d w o r m s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w o o d l a n d s
	SELECTED: ('w o o d l a n d s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w o o d c u t t e r s
	SELECTED: ('w o o d c u t t e r s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w o o d c u t t e r
	SELECTED: ('w o o d c u t t e r', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w o o d c u t s
	SELECTED: ('w o o d c u t s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i t n e s s
	SELECTED: ('w i t n e s s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i s h i n g
	SELECTED: ('w i s h i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i s h
	SELECTED: ('w i s h', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i s e
	SELECTED: ('w i s e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i n d o w s h o p s
	SELECTED: ('w i n d o w s h o p s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i n d o w s h o p p i n g
	SELECTED: ('w i n d o w s h o p p i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i n d o w s h o p p e d
	SELECTED: ('w i n d o w s h o p p e d', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i n d i n g s
	SELECTED: ('w i n d i n g s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i l d c
	SELECTED: ('w i l d c', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w i d e s t
	SELECTED: ('w i d e s t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h y ' l l
	SELECTED: ("w h y ' l l", None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h o ' l l
	SELECTED: ("w h o ' l l", None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h i z
	SELECTED: ('w h i z', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h i s t l e
	SELECTED: ('w h i s t l e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h i s t
	SELECTED: ('w h i s t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h i r l w i
	SELECTED: ('w h i r l w i', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h i r l i
	SELECTED: ('w h i r l i', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h i r l
	SELECTED: ('w h i r l', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h e r e ' l l
	SELECTED: ("w h e r e ' l l", None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h e n ' l l
	SELECTED: ("w h e n ' l l", None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w h a t ' l l
	SELECTED: ("w h a t ' l l", None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w e t
	SELECTED: ('w e t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w e l t e r
	SELECTED: ('w e l t e r', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w e i g h i n g
	SELECTED: ('w e i g h i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w e i g h
	SELECTED: ('w e i g h', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w e e k
	SELECTED: ('w e e k', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w e e d
	SELECTED: ('w e e d', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w e d d i n g
	SELECTED: ('w e d d i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w e a k
	SELECTED: ('w e a k', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w e ' l l
	SELECTED: ("w e ' l l", None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a x
	SELECTED: ('w a x', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a t e r i n g
	SELECTED: ('w a t e r i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a t e
	SELECTED: ('w a t e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a t c h m a k e r s
	SELECTED: ('w a t c h m a k e r s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a t c h m a k e r
	SELECTED: ('w a t c h m a k e r', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a t c h k e y s
	SELECTED: ('w a t c h k e y s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a t c h d o g s
	SELECTED: ('w a t c h d o g s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a t c h b a n d s
	SELECTED: ('w a t c h b a n d s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a s h i n g
	SELECTED: ('w a s h i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a l k i e t
	SELECTED: ('w a l k i e t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a l k i e
	SELECTED: ('w a l k i e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a l k
	SELECTED: ('w a l k', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a i t i n g
	SELECTED: ('w a i t i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a i s t
	SELECTED: ('w a i s t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

w a g e c
	SELECTED: ('w a g e c', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v o l l e y
	SELECTED: ('v o l l e y', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v i n e
	SELECTED: ('v i n e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v i g i l a n t
	SELECTED: ('v i g i l a n t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v i e w f i
	SELECTED: ('v i e w f i', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v i e w
	SELECTED: ('v i e w', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v i b r a p h o n e s
	SELECTED: ('v i b r a p h o n e s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v i b r a p h o n e
	SELECTED: ('v i b r a p h o n e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v i b e s
	SELECTED: ('v i b e s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v e n t
	SELECTED: ('v e n t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v a p o u r
	SELECTED: ('v a p o u r', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

v a n t a g e
	SELECTED: ('v a n t a g e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t w e l v e
	SELECTED: ('t w e l v e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t u r n i n g
	SELECTED: ('t u r n i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t u r b o j
	SELECTED: ('t u r b o j', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t u n i n g
	SELECTED: ('t u n i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r u n k
	SELECTED: ('t r u n k', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r u e
	SELECTED: ('t r u e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r o u b l e
	SELECTED: ('t r o u b l e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r o o p
	SELECTED: ('t r o o p', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r e s t l e
	SELECTED: ('t r e s t l e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r e n d s
	SELECTED: ('t r e n d s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r e e
	SELECTED: ('t r e e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r a m
	SELECTED: ('t r a m', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r a i n i n g
	SELECTED: ('t r a i n i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r a d e
	SELECTED: ('t r a d e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t r a c t i o n
	SELECTED: ('t r a c t i o n', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o w n s w o m e n
	SELECTED: ('t o w n s w o m e n', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o w n s w o m a n
	SELECTED: ('t o w n s w o m a n', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o w n s f o l k
	SELECTED: ('t o w n s f o l k', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o w e r
	SELECTED: ('t o w e r', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o r t o i s e
	SELECTED: ('t o r t o i s e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o r p e d o
	SELECTED: ('t o r p e d o', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o r c h
	SELECTED: ('t o r c h', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o l l
	SELECTED: ('t o l l', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o i l e t
	SELECTED: ('t o i l e t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o d o s
	SELECTED: ('t o d o s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t o a s t i n g
	SELECTED: ('t o a s t i n g', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t i l t
	SELECTED: ('t i l t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t i g e r
	SELECTED: ('t i g e r', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t i e b r e a k s
	SELECTED: ('t i e b r e a k s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t i e b r e a k e r s
	SELECTED: ('t i e b r e a k e r s', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t i e b r e a k e r
	SELECTED: ('t i e b r e a k e r', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t i e b r e a k
	SELECTED: ('t i e b r e a k', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t i d e
	SELECTED: ('t i d e', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:

t i c k e t
	SELECTED: ('t i c k e t', None), score: 2, other:NO PARSING AVAILABLE
	OTHER:
